method,checkpoint,raw_group_dir,relaxed_group_dir,group,guidance_factor,target,sample_id,cif_path,readable,composition_valid,structure_valid,structure_comp_valid,min_distance,volume,volume_per_atom,num_atoms,metal_like_proxy,unique,novel,energy_above_hull_per_atom,stable,predicted_dft_dielectric_scalar,prediction_success,prediction_error
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,91,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00091.cif,True,True,True,True,1.715896255960604,26.129914165422527,8.709971388474175,3,False,True,True,,,10.414063150923921,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,92,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00092.cif,True,True,True,True,2.0292197278573414,67.9000533635584,13.58001067271168,5,False,True,True,,,3.968270832954244,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,93,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00093.cif,True,False,True,False,2.310669713529953,247.43172316609142,35.347389023727345,7,False,True,True,,,4.369913629129543,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,94,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00094.cif,True,True,True,True,1.2178811464453747,115.38585401291095,11.538585401291096,10,False,True,True,,,3.4848458637437907,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,95,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00095.cif,True,False,True,False,1.2587456380546227,157.8013478551363,9.862584240946019,16,False,True,True,,,3.1369988031839977,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,96,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00096.cif,True,True,True,True,1.4740521272957585,97.48740402319481,16.24790067053247,6,False,True,True,,,2.704915659240186,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,97,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00097.cif,True,True,True,True,1.8859012970706064,365.9983671543555,19.263071955492393,19,False,True,True,,,4.5222616724008295,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,98,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00098.cif,True,True,False,False,0.21044327657355896,333.8691923384533,18.548288463247403,18,False,True,True,,,,False,skipped_anisonet: structure_valid=False; AnisoNet graph construction is unsafe for collapsed geometries
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,99,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00099.cif,True,True,True,True,1.476399541935028,303.93075295495277,16.88504183083071,18,False,True,True,,,2.310739049564038,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,100,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00100.cif,True,False,True,False,2.589154976260271,167.04823971452598,23.86403424493228,7,False,True,True,,,3.078775133615706,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,101,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00101.cif,True,True,True,True,1.8183277356911052,113.02628164493183,14.128285205616478,8,False,True,True,,,2.892855315112073,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,102,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00102.cif,True,True,True,True,1.3557930815592711,138.97300140650765,11.581083450542303,12,False,True,True,,,3.202271811545879,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,103,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00103.cif,True,True,True,True,1.5915702389198085,253.92780736768435,12.696390368384218,20,False,True,True,,,3.597514342297997,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,104,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00104.cif,True,True,True,True,1.5861271938620696,195.86311476715827,16.32192623059652,12,False,True,True,,,2.8447047749514076,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,105,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00105.cif,True,True,True,True,1.2834418899688418,55.617238584008106,18.539079528002702,3,False,True,True,,,2.3604457972549757,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,106,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00106.cif,True,True,True,True,2.1339767496604147,288.32101504333946,20.59435821738139,14,False,True,True,,,3.9750962927552353,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,107,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00107.cif,True,False,True,False,2.2715697888137347,344.0980352297031,26.469079633054086,13,False,True,True,,,3.87329079488365,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,108,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00108.cif,True,True,True,True,1.9146279686840648,231.33859472579118,19.278216227149265,12,False,True,True,,,3.0499703322954255,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,109,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00109.cif,True,True,True,True,1.2236037532280053,189.17799657212294,10.509888698451274,18,False,True,True,,,5.061635014701427,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,110,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00110.cif,True,False,True,False,1.5920224997065309,163.87925586971565,11.705661133551118,14,False,True,True,,,2.791519511769007,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,111,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00111.cif,True,True,True,True,0.9958784000313068,73.03590842389252,9.129488552986565,8,False,True,True,,,5.503736193509996,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,112,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00112.cif,True,False,True,False,1.5462458865339526,46.58763101839173,9.317526203678346,5,False,True,True,,,3.156280462453072,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,113,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00113.cif,True,True,True,True,1.2672194375834855,157.16265742356754,19.645332177945942,8,False,True,True,,,2.955418544586023,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,114,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00114.cif,True,True,True,True,1.2153905275160366,183.6330361025191,13.116645435894222,14,False,True,True,,,3.5072096956267145,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,115,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00115.cif,True,True,True,True,2.1366544578948545,520.0860437909672,43.34050364924727,12,False,True,True,,,4.89085741425345,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,116,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00116.cif,True,True,True,True,1.6160715648229305,146.52167764130786,18.315209705163483,8,False,True,True,,,3.305224641095229,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,117,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00117.cif,True,False,True,False,0.9790855186903809,187.4950349101173,11.029119700595135,17,False,True,True,,,3.317585588166779,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,118,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00118.cif,True,False,True,False,1.5922444443734138,204.60600982168984,10.230300491084492,20,False,True,True,,,3.532237016451591,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,119,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00119.cif,True,True,False,False,0.10460275411866346,320.58537155419305,16.02926857770965,20,False,True,True,,,,False,skipped_anisonet: structure_valid=False; AnisoNet graph construction is unsafe for collapsed geometries
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,120,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00120.cif,True,True,True,True,1.4869523235151203,260.35459243712165,13.017729621856082,20,False,True,True,,,2.63626124560572,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,121,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00121.cif,True,False,True,False,0.9902042110725122,154.838833878438,11.910679529110617,13,False,True,True,,,2.7934000152146994,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,122,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00122.cif,True,True,False,False,0.0352711359314323,256.7364766604358,14.263137592246434,18,False,True,True,,,,False,skipped_anisonet: structure_valid=False; AnisoNet graph construction is unsafe for collapsed geometries
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,123,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00123.cif,True,True,True,True,2.077799655552106,327.3926714574577,32.73926714574577,10,False,True,True,,,5.811287699398773,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,124,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00124.cif,True,True,True,True,1.5887628034910752,156.942400008714,11.210171429193858,14,False,True,True,,,4.293429926988525,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,125,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00125.cif,True,False,True,False,1.435414205921077,394.2855831903793,19.714279159518966,20,False,True,True,,,2.429572085290628,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,126,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00126.cif,True,False,True,False,1.4333636950645792,230.89466349030897,17.761127960792997,13,False,True,True,,,3.0453124123917754,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4,fixed_film__g2__t4,2,4,127,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t4/cifs/sample_00127.cif,True,True,True,True,0.5301912330451987,153.9758559597925,15.397585595979251,10,False,True,True,,,2.7454811321825794,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,0,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00000.cif,True,True,True,True,2.624204876719609,148.29809086543355,37.07452271635839,4,False,True,True,,,11.259057298212804,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,1,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00001.cif,True,True,False,False,0.14580895646734401,195.60880673836132,9.780440336918065,20,False,True,True,,,,False,skipped_anisonet: structure_valid=False; AnisoNet graph construction is unsafe for collapsed geometries
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,2,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00002.cif,True,False,True,False,1.788365607854724,256.60587792222566,32.07573474027821,8,False,True,True,,,6.394660048895065,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,3,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00003.cif,True,True,True,True,2.2727744368252933,175.98665754245943,21.99833219280743,8,False,True,True,,,9.907148793566423,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00004.cif,True,False,True,False,4.193614241089853,85.1492794300525,42.57463971502625,2,False,True,True,,,11.41132275131226,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,5,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00005.cif,True,False,True,False,2.5180435666515995,396.3356525172436,24.770978282327725,16,False,True,True,,,9.876310281290719,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,6,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00006.cif,True,True,True,True,1.9387050263026893,99.76526493468329,12.470658116835411,8,False,True,True,,,6.999419056642526,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,7,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00007.cif,True,False,True,False,2.2185653188465055,438.0428239713015,31.28877314080725,14,False,True,True,,,8.518603545429405,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00008.cif,True,True,True,True,2.3639146683073613,326.4853398288115,27.207111652400958,12,False,True,True,,,10.834387298100514,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,9,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00009.cif,True,True,True,True,1.930011555048907,75.81920108784868,9.477400135981085,8,False,True,True,,,7.137872123203643,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,10,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00010.cif,True,True,True,True,2.5085954874007395,331.87080040039217,27.655900033366013,12,False,True,True,,,15.318237507229803,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,11,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00011.cif,True,True,True,True,1.7849437979917229,196.27762326910116,10.904312403838953,18,False,True,True,,,6.478495751205155,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,12,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00012.cif,True,True,True,True,2.427390966370478,333.05273833596226,33.305273833596225,10,False,True,True,,,12.5559077902843,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,13,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00013.cif,True,True,True,True,1.6815206234242364,165.7697310574397,13.814144254786642,12,False,True,True,,,4.264662357762882,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,14,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00014.cif,True,False,True,False,2.41906385662454,304.64572588011,25.387143823342498,12,False,True,True,,,9.518599986394936,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,15,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00015.cif,True,True,True,True,2.777496786705628,118.7205464594396,39.57351548647987,3,False,True,True,,,16.672051733943785,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,16,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00016.cif,True,True,True,True,1.4287408584268753,215.26729580057196,11.959294211142886,18,False,True,True,,,9.332090812879251,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,17,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00017.cif,True,True,True,True,1.7890391414466682,86.86792526694803,10.858490658368504,8,False,True,True,,,9.860095380542228,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,18,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00018.cif,True,True,True,True,2.9767861968475096,53.16359726756835,26.581798633784175,2,True,True,True,,,11.89076691762525,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,19,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00019.cif,True,True,True,True,2.626142564524143,354.46536375488324,35.44653637548832,10,False,True,True,,,10.833111538724564,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,20,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00020.cif,True,True,True,True,2.4486384437678774,166.35611411109457,33.27122282221892,5,False,True,True,,,12.448069997978273,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,21,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00021.cif,True,False,True,False,1.191829227579909,302.6051920375627,15.130259601878134,20,False,True,True,,,4.176218375948775,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,22,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00022.cif,True,True,True,True,1.859634446839296,371.2101758529377,26.515012560924124,14,False,True,True,,,2.5712706674520334,True,
fixed_film,outputs/film_sole_path/checkpoints/final.pt,provenance://crystalite/outputs/final report output/raw_groups/fixed_film__g2__t8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8,fixed_film__g2__t8,2,8,23,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g2__t8/cifs/sample_00023.cif,True,False,True,False,0.9771818395911398,73.9275761558583,8.2141751284287,9,False,True,True,,,3.252155268681486,True,
